stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,4.56,0,0,3.63,0,0,0,0
24hpf,1.76,0,0,0,0,0,0,0
2dpf,13.15,0,2.54,5.76,1.21,1.32,2.3,2.74
3dpf,40.26,0,0,2.72,0,1.24,0,0.76
5dpf,31.02,0.87,0.42,4.56,0,2.33,0,1.86
10dpf,58.7,0.73,0,3.12,0,1.56,0,0
