stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.51,0,1.06,1.03,3.61,1.68,1.39,1.25
3dpf,8.46,0,0,0,4.47,0,1.2,1.16
5dpf,0.33,0,0.67,0,5.9,0,0.69,1.85
10dpf,10.81,1.44,1.98,3.85,7.86,0,0.84,3.43
