stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,1.77,0,0,0,0
24hpf,1.69,0,0,0,0
2dpf,7.36,0,0,0,0
3dpf,39.23,0,1.16,0,0.39
5dpf,0,0.55,0,0.71,0.58
10dpf,23.5,0,0,0,0
