stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.13,0,0,1.98,1.36,0,1.76,0
3dpf,57.49,0.42,0,0.38,5.67,0,0,0
5dpf,9.8,2.23,1.65,0.36,7.13,0,2.48,5.65
10dpf,29.2,2.17,0.79,0.81,3.49,0.4,0.99,0
