stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1.1
2dpf,1.28,0,0,3.75,25.7,1.01,6.35,0
3dpf,0.33,0,0,0,131.28,0,3.02,0
5dpf,1.56,3.27,0,2.29,107.59,0.43,7.46,0
10dpf,2.24,3.9,0.62,0.37,97.87,0,7.63,0
