stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.95,0,0,0.55,0,0
3dpf,75.23,4.1,5.78,0,4,0,0,0
5dpf,43.84,0.64,23.61,1.88,11.9,0.6,1.27,2.36
10dpf,47.58,6.74,22.53,0,0,0,0,0
