stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.55,1.89,0,3.63,2.88,1.88,0,0.64,0.79
3dpf,88.66,0.45,0.35,2.21,0,5.63,0,0,0.3
5dpf,2.89,0,2.1,2.37,0,4.86,0.66,0,0.34
10dpf,41.15,0,0,2.22,0,1.97,0,0,0
