stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,3.12,1.22,0,0,0
2dpf,5.32,0,0,71.85,42.58,89.54,1.71,16.16,3.08
3dpf,5.78,0.76,0.4,35.12,0.73,271.79,0,16.35,0.91
5dpf,8.77,9.1,1.67,65.8,3.71,676.58,1.87,48.35,8.05
10dpf,5.64,0,0,42.7,0,290.66,0,11.15,1.79
