stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.14,0,5.37,6.47,1.24,1.59,6.91,0,10.77
3dpf,86.3,6.28,0,1.59,1.28,1.06,0,0.54,3.08
5dpf,2.79,0,0,0.46,0,2.27,0,0,2.26
10dpf,14.59,0,0.44,0.66,0,2.05,0.48,0,2.94
