stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,3.11,0,0,0,0
2dpf,10.88,11.65,0.99,1.21,0,0
3dpf,40.13,1.11,0.57,0.67,0,0
5dpf,6.16,49,7.31,4.68,0.64,5.91
10dpf,23.55,34.96,10.89,1.2,0,0
