stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.97,0,0,0.6,3.82,0.8,0
3dpf,0.93,0.64,0,1.16,1.43,0,0
5dpf,3.17,0,0.65,0.47,1.32,1.06,0.33
10dpf,1.26,0,0,0,0.83,0,0
