stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,3.94
24hpf,0,0,2.06,0.87,0,2.94
2dpf,6.65,1.04,16.61,16.4,76,97.45
3dpf,0.92,0,0.95,12.86,12.45,5.71
5dpf,4.19,0,1.72,14.26,36.32,32.63
10dpf,4.45,0.66,0,3.76,20.07,1.54
