stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.77,0,0,0,0,0,0
2dpf,26.37,0,1.37,0.52,0,0,0
3dpf,52.26,0,1.55,1.94,0,0,0
5dpf,16.2,0,0,5.92,0,0.65,0.38
10dpf,45.1,1.14,3.51,5.63,1.25,2.54,0
