stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.76,0,4.29,0.55,2.99,0
3dpf,9.11,0,2.22,0,4.35,1.31
5dpf,6.85,0,16.93,0,9.42,0.63
10dpf,10.6,0.47,6.94,0,7.27,0
