stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1.96,0,72.9,1.87,1.16
2dpf,19.09,1.69,0,8.73,20.77,235.58,7.63,1.22
3dpf,3.78,0,0,1.75,7.44,0.98,0.83,0.6
5dpf,13.76,1.92,0,0.76,7.84,23.87,0.38,1.09
10dpf,2.83,1.31,0.37,2.91,6.26,81.29,0.48,0
