stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.68,0,2.14,1.72,0,0.8,0.51
3dpf,0,0.38,0,1.58,0,0,0
5dpf,0,1.59,0,3.82,0.63,0,0.63
10dpf,0,0.45,0,0,0,0,0
