stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.63,0,0,0,0,0,0
2dpf,1.93,0,0,0,0,0,0
3dpf,0,7.19,0,0,0,0.29,0
5dpf,3.6,101.52,1.49,0.85,9.35,0,0.91
10dpf,3.32,187.15,0,0,1.86,1.2,2.32
