stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,1.76,0,0,0,0,0,0,0
24hpf,0.94,0,0,0,0,0,0,0,0
2dpf,6.16,0,0,0.81,2.23,0,0,0,2.12
3dpf,39.72,0,0,2.61,13.26,0,0,0,1.38
5dpf,2.63,0,1.49,4.51,15.11,0,0.48,0.76,2.63
10dpf,35.74,0,0,0,9.26,1.39,0,0,0.89
