stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1220.17,64.53,0,0,289.28,39.29,0,52.25,363.14,440.92
12hpf,3151,129.01,14.77,162,794.66,198.81,7.46,341.53,1026.35,1055.92
14hpf,2464.3,42.21,122.7,374.67,703.93,303.41,30.19,106.2,571.56,1308.7
16hpf,2463.56,164.46,212.67,712.72,1191.84,481.02,120.73,192.68,632.31,1437.61
19hpf,1913.19,14.98,18.48,266.68,410.55,170.07,76.32,37.08,96.68,661.74
24hpf,3515.38,77.3,198.79,1130.66,1449.34,560.66,267.32,46.47,502.88,952.87
2dpf,1940.01,50.88,178.9,776.03,1349.51,2290.46,343.34,51.87,669.05,1026.66
3dpf,3245.5,57.53,44.75,256.79,147.31,1993.81,61.62,0.89,127.31,301.31
5dpf,553.82,54.92,195.26,570.53,143.03,1504.79,125.41,69.06,214.1,881.64
10dpf,1906.64,95.61,240.53,402.41,101.43,1228.78,96.41,3.09,119.23,235.03
