stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0.99,0,0,1.64
3dpf,0.75,0,0,0.53,0
5dpf,0,7.03,3.65,0.93,0
10dpf,0,6.08,0,0,0
