stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,5.88,0,0,0,0,0
24hpf,0,0,136.62,0,0,0,0,0
2dpf,3.84,0,87.2,0,1.92,0.76,1.75,0
3dpf,2.75,0,17.48,0,0,0,0,0
5dpf,0,0.87,187.39,1.2,1.91,1.17,1.67,1.68
10dpf,1.12,0.64,93.59,0,0,0,0.94,0.84
