stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.16,0,1.15,0,7.36,7.24,0,6.93
3dpf,65.48,0.67,0,0.92,0,6.34,0,0
5dpf,6.38,0.73,0.92,1.7,0.71,8.91,0.7,7.64
10dpf,51.2,0.47,0,1.03,0,0.96,0.53,1.62
