stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.37,0.9,0,0,1.51,3.11,0,0,2.67
3dpf,20.2,0,0.3,0,0.93,3.48,0,0.36,1.49
5dpf,3.06,0.59,0.88,0.79,0.63,5.74,0.82,1.98,6.52
10dpf,10.29,0,0,0,0,9.92,0,0.39,1.83
