stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3697.28,13.09,0,0,482.89,84.7,0,0,163.78,514.9
12hpf,5367.13,112.13,0,13.01,1667.02,443.5,3.9,86.54,435.05,857.47
14hpf,5636.83,51.11,2.59,33.6,1250.39,585.27,123.1,106.26,453.42,1238.69
16hpf,4223.31,160.69,7.42,143.64,1790.53,576.07,213.85,165.03,704.55,1164.36
19hpf,7292.3,42.96,8.21,103.18,1314.29,461.87,115.2,85.43,331.04,1958.84
24hpf,2700.51,53.69,21.42,215.66,2005.76,662.49,103.67,44.15,858.06,597.8
2dpf,1064.74,13.26,5.5,110.52,1110.31,1208,75.33,19.89,760.61,558.95
3dpf,1146.26,6.07,0.85,15.9,99.34,413.84,11.29,0.8,89.69,25.37
5dpf,86.6,4.67,8.87,29.77,43.96,312.73,19.98,8.41,79.78,95.33
10dpf,671.93,1.9,3.5,12.55,8.81,105.82,13.42,0,25.67,13.97
