stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.97,0,0.48,1.77,0,0.77
3dpf,0.49,0,0,3.56,0,0
5dpf,0,0.34,0,3.23,0.71,0
10dpf,0.46,0,0,1.16,0,0
