stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.89,0,4.65,0,0,2.53,0,0
3dpf,0.97,2.72,1.2,0,0.3,0,0,1.02
5dpf,0,10.95,14.16,0.58,1.05,1.06,0.6,1.61
10dpf,0.82,15.33,13.17,0,2.02,0,0,0
