stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.83,0,0,0,0,0,0
24hpf,0.97,0,0,0,0,0,0
2dpf,1.81,0,2.46,2.74,3.36,1.27,2.27
3dpf,5.35,1.85,0,0.47,2.06,0,0.37
5dpf,2.19,0.59,0.74,0,0,0,15.77
10dpf,1.09,3.53,0,0.4,0.53,0,1.06
