stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,13.9,0,0,0,0,0,32.25
16hpf,3.21,1.74,0,0,0,0,0,2.06
24hpf,119.9,0,0,2,0,0,0,0
2dpf,14.68,0,0,0,7.45,4,0,0
3dpf,40.46,0,0,2.24,2.07,0.35,0,2.49
5dpf,27.08,0,0,27.82,30.64,0.96,3.3,10.15
10dpf,50.3,0,17.35,1.25,129.47,0.47,3.99,5.48
