stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1281.42,10.43,0,0,80.29,34.02,0,8.93,8.55,44.78
12hpf,800.8,10.88,0,21.16,129.44,28.2,0,8.43,38.17,71.49
14hpf,199.12,2.23,50.09,56.11,29.1,24.08,2.32,0,18.46,113.14
16hpf,91.57,13.97,33.64,56.87,61.1,7.79,1.73,4.14,23.41,70.97
19hpf,134.83,1.55,1.95,106.53,51.66,14.52,0,0,0,50.58
24hpf,86.97,0.92,7.09,190.15,85.76,50.19,3.76,0.92,17.91,29.18
2dpf,567.72,13.43,30.45,486.18,362.78,951.07,69.01,18.35,197.64,327.8
3dpf,365.18,13.4,6.81,163.95,50.97,1239.66,12.59,0,40.93,111.83
5dpf,584.43,42.66,86.19,675.01,76.63,1435.82,69.72,33.77,131.42,609.65
10dpf,406.27,30.13,63.07,249.38,33.39,585.79,38.97,1.63,41.6,174.93
