stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,7.58,0,0,0,0,0,0
14hpf,6.13,3.82,2.23,0,0,0,0
16hpf,3.73,0,0,0,0,0,0
19hpf,5.36,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0
2dpf,35.9,4.38,2.02,5.84,0.55,0.63,3.87
3dpf,21.32,2.68,0.42,4.36,0,0,0
5dpf,15.45,0.33,0,2.25,0,0,0.52
10dpf,15.67,1.99,0,0,0,0,0
