stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.57,0,0,0,0,0
2dpf,1.83,4.43,7.26,0,2.3,2.73
3dpf,0.65,0,6.42,0,0.29,0
5dpf,1.08,0,27.19,1.33,0.32,0
10dpf,7.69,0,11.56,1.28,0.74,0
