stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,5.97,0,0,1.61,0.54,2.38,2.7,0
3dpf,80.25,0,0,0,0,1.1,0,0
5dpf,3.9,0,0.56,0.6,0,0.73,1.46,3.54
10dpf,47.29,1.76,2.37,0.51,0,1.57,0.53,0.77
