stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.39,0,2.12,0.99
3dpf,2.53,1.16,0,0,5.09,8.96,0.88
5dpf,0.88,0,0.43,0,4.14,308.09,0.97
10dpf,7.15,0,0.47,0,0.4,97.82,0
