stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,4.44,0
2dpf,5.16,0,0,3.09,3.99,0,24.61,3.09
3dpf,4.72,0,0,0,4.03,0,6.57,0
5dpf,0.3,0,0.31,0.65,10.28,0.89,19.26,2.15
10dpf,0.78,1.4,0,0.44,1.74,0,10.15,0
