stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,13.26,1.07,1.42,0,2.42,1.31,0.52
3dpf,12.15,0.35,0,0,1.78,0.34,0.29
5dpf,2.51,2.61,3.07,0.77,6.55,1.49,0.78
10dpf,9.82,1.1,0.59,0.47,0,0.61,0
