stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,12.3,0,0,0,0,0,0,1.15,0
2dpf,17.62,0.55,1.02,10.89,3.05,2.72,1.37,0.54,6.86
3dpf,419.22,0.54,1.39,2.08,2.66,6.9,0.55,0,0.8
5dpf,1.83,0,1.62,7.8,1.5,9.11,0.79,0.9,1.92
10dpf,80.9,0,0.87,5.89,0.94,2.27,0,0,0
