stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,19.38,0,0,0,0,0,0,11.15
12hpf,0,0,16.57,3.15,0,0,0,19.44,2.92,51.17
14hpf,4.62,0,14.43,5.11,3.3,0,0,5.74,7.78,125.81
16hpf,12.52,3.52,7.35,3.44,12.57,3.98,2.26,26.46,10.77,112.5
19hpf,19.16,0,0,0,3.44,0,0,7.44,0,41.5
24hpf,13.41,0,5.5,1.76,6.86,4.2,7.16,1.15,8.4,18.22
2dpf,212.51,5.65,11.96,35.64,88.22,305.55,27.72,2.45,62.44,163.69
3dpf,455.52,21.64,6.2,7.04,20.85,201.73,5.19,0,8.73,41.86
5dpf,62.82,16.6,20.5,34.25,16.37,173.51,24.94,6.85,30.03,110.2
10dpf,223.69,40.25,18.98,21.94,9.36,110.11,5.95,0,13.66,50.99
