stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,4.92,0,0,14.5,9.79,0,0.89,0
2dpf,13.86,0,10.26,8.17,38.29,0,17.27,8.81
3dpf,1.11,0,1.32,0.49,4.71,0,1.13,0
5dpf,0.34,0,3.39,2.22,5.97,0.63,0.47,1.18
10dpf,4.43,1.02,3.07,0,6.2,5,1.57,0
