stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,9.8
14hpf,0,0,0,0,0,0,0,0,49.22
16hpf,0,0,0,0,0,0,0,0,24.79
19hpf,1.52,0,0,0,0,0,0,0,67.24
24hpf,0,0,0,0,0,0,0,0,24.69
2dpf,12.28,0.57,5.03,0.6,1.38,6.03,2.82,1.88,223.91
3dpf,8.32,1.7,2.06,2.27,0,0.47,0,0.29,59.67
5dpf,6.55,5.73,52.95,1.28,0,3.16,0.49,3.46,147.13
10dpf,8.46,3.11,35.52,3.15,0.68,0.67,0,0.85,37.63
