stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.26,0,8.62,0,0,0,0,0,0,338.64
12hpf,4.5,0,0,8.51,12.5,7.98,0,5.6,0,88.96
14hpf,11.38,0,5.44,10.2,0,2.59,0,0,4.75,2712.24
16hpf,65.36,13.75,51.39,44.97,27.48,10.32,6.6,4.54,20.8,2792.67
19hpf,6.9,0,154.3,31.41,3.3,0,0,0,0,3485.38
24hpf,85.6,3.81,1856.77,261.88,44.76,10.57,1.13,0,76.88,3434.78
2dpf,332.32,9.44,999.4,244.02,80.22,150.52,24.98,4.76,38.73,3327.57
3dpf,1130.45,28.43,433.44,97.86,60.64,331.02,2.9,0,6.2,794.89
5dpf,130,38.64,2288.23,344.75,89.19,622.78,18.84,3.99,38.18,5913.87
10dpf,382.18,23.91,1951.03,151.87,26.66,178.29,4.15,0,5.93,525.3
