stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,12.61,0,0,0,0.83,0,1.23
2dpf,22.75,0,1.98,1.27,1.83,0,0
3dpf,217.61,0,0,1.8,2.82,0,0.64
5dpf,3.74,0.56,1.08,0.38,5.92,2.16,1.67
10dpf,89.07,1.14,0.48,0,0,0,0
