stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0,0,0,0,0
2dpf,31.1,3.18,1.97,3.37,67.17,1.44,0.65,7.33,7.21
3dpf,40.89,0,0.98,0,45.09,0,0,1.07,4.3
5dpf,16.31,9.24,4.35,0.45,58.27,3.35,0.45,5.69,17.01
10dpf,44.67,7.86,1.27,1.34,24.92,0.44,0,0.5,5.26
