stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.2,0,1.21,1.29,2.58,2.53,1.03,0.88
3dpf,37.5,1.29,0,0,0,0,0,0
5dpf,3.47,1.12,0,1.37,0,1.11,0,0.57
10dpf,41.95,1.99,0,0.47,0.47,0,0,0.41
