stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.88,0
2dpf,6.46,0,0,0,0,0,0
3dpf,8.18,0.31,0.39,0,0,0,0
5dpf,12.79,1.68,0,1.71,1.98,0.89,0.7
10dpf,0.78,0,0,0,0,0,0
