stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,23.84,0,0,0,0,0,0,0,0,0
12hpf,21.47,0,0,0,0,0,0,0,2.87,0
14hpf,24.04,0,0,8.15,0,0,0,0,2.33,0
16hpf,42.4,0,0,23.91,0,0,1.8,0,0,0
19hpf,96.95,0,0,49.31,0,0,0,0,0,1.93
24hpf,72.61,0,0,0,1.42,0,0,0,2.15,0.88
2dpf,225.03,0,1.48,27.9,0.49,6.6,1.48,0,0,4.23
3dpf,76.07,1.71,0.79,9.38,1.2,3.23,3.26,0,0.42,1.37
5dpf,84.34,0.68,1.42,9.63,0,5.19,1.05,0.41,0.72,2.58
10dpf,51.92,0.94,0.76,8.87,0,1.79,3.04,0,0,3.95
