stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,periderm
14hpf,27.44,0,0,0,0,0,0
16hpf,11.26,0,15.75,0,0,0,0
19hpf,53.7,0,2.42,1.61,0,0,0
24hpf,11.66,0,0,0,0,0,0
2dpf,87.33,0,6.22,1.27,0,0,0
3dpf,52.71,1.98,5.15,0,0,0,0.41
5dpf,15.02,0.62,4.35,0,0.77,0.37,0.29
10dpf,4.34,0,7.55,0,0,0,1.06
