stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.18,0,0,1.84,0,3.16,0
3dpf,5.67,0,0,2.56,0,0.89,0
5dpf,1.48,0,0.41,1.23,0,2.1,1.81
10dpf,3.55,1.51,0,0,0.67,1.58,0.8
