stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.86,0.96,0,0.61,2
3dpf,0.75,0,0.61,2.33,0,0
5dpf,0,1.03,0,0.85,0.87,0
10dpf,0,1,0,2.02,0,0
