stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0.85,0.9,0,0,0,0,0
2dpf,34.55,2.26,0.57,11.02,22.58,2.67,0,5.12,7.5
3dpf,102.53,0.87,1.85,4.52,35.52,2.41,0,2.38,1.84
5dpf,8.24,2.59,2.43,1.76,22.16,3.31,0.68,5.05,14.88
10dpf,45.46,4.07,4.25,0,21.32,1.77,0,0,4.95
