stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.56,0,1.06,2.94,0,0.71,1.67
3dpf,1.35,0,0,1.28,0,0,0
5dpf,0,0.72,0,1.57,0.35,0,10.67
10dpf,2.92,0,0,1.18,0,0,0.4
