stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.01,0,0,0,0,0,0,0
19hpf,1.66,0,0,0,0,0,0,0
24hpf,0.89,0,0,0.93,0,0.88,11.21,0
2dpf,26.07,2.27,5.59,12.61,16.43,5.18,11.03,5.81
3dpf,35.14,0.31,0.33,1.68,9.59,0.4,0.69,2.07
5dpf,9.27,1.37,5.8,3.08,17,0.47,4.34,26.79
10dpf,21.76,2.5,2.57,3.09,10.96,1.85,0,11.52
