stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5193.03,22.46,43.08,0,773.61,31.54,0,27.46,2843.78,1083.13
12hpf,3823.93,31.25,13.13,110.72,818.36,124.29,5.46,70.72,2406.94,688.13
14hpf,3574.06,28.47,290.68,169.42,813.88,427.1,82.65,30.68,2171.44,1022.19
16hpf,2860.07,104.84,423.1,106.33,970.43,546.93,150.37,38.98,1862.85,1055.54
19hpf,3890.66,57.03,156.48,50.16,524.41,286.63,146.17,9.54,757.59,549.84
24hpf,2042.18,54.03,246.37,31.94,405.03,230.73,84.69,3.14,1037.96,280.72
2dpf,724.81,52.75,78.77,89.08,210.4,595.08,98.33,4.55,315.14,322.72
3dpf,1311.95,29.14,20.5,30.18,29.33,355.05,17.55,0,65.67,110.98
5dpf,474.59,44.7,174.19,188.61,102.14,1500.2,73.11,66.95,397.24,1231.43
10dpf,1446.06,84.66,132.53,136.42,82.33,1293.26,60.55,0.57,349.34,255.1
