stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.44,0,1.42,2.82,5.67,0,0.59,1.46
3dpf,14.93,0,1.46,0.67,3.62,0,0.88,0
5dpf,27.54,0.35,2.25,0,3.59,0,1.76,3.21
10dpf,20.19,0,0,0,3.72,1.75,0,0
