stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.88
16hpf,0,0,0,0,0,0,1.66,0
24hpf,0,0,0,0.93,0,0,0,0
2dpf,0,0,0,0,0,0,1.59,0
3dpf,0,0,0.43,0.64,0,0,0,0.33
5dpf,3.02,0.38,0.84,15.67,0.9,0.51,3.53,6.48
10dpf,0,0,0,0,0,0,0,0.71
