stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0
2dpf,3.11,1.83,4.95,8.28,3.91,2.07,6.31
3dpf,5.65,0,0.79,2.36,0,0,0
5dpf,2.56,1.27,0.48,10.17,0,0,5.77
10dpf,7.4,0.41,0,9.72,0.66,2.61,0.59
