stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.39,0,3.2,7.1,0.53,12.61,0,1.45,0
3dpf,23.77,0.29,0.59,1.02,0,2.02,0,0,0
5dpf,9.02,0.45,9.69,6.91,0,6.58,0.7,0.88,2.37
10dpf,31.67,0.56,4.77,2.82,0,3.24,0,0,0
