stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,2.28,2.63,0,0,0
3dpf,4.25,0,0,0,8.92,0,0,0
5dpf,0.4,0.61,0.62,0,14.52,0,0.37,0.29
10dpf,7.81,0,0.39,0,7.31,0.73,0,0
