stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,14.88,1.54,2.85,3.85,2.21,4.22,0.66,0.89,1.88
3dpf,14.95,0,0,2.01,2.49,0,0,0.66,0.67
5dpf,9.21,3.24,0.53,0.81,4.65,2.03,2.07,1.27,3.12
10dpf,59.72,3.16,1.76,0,1.74,2.65,0,0,0.39
