stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
12hpf,2.32,0,0,1.81,0,0
14hpf,0,0,0,0,0,22.48
16hpf,0,0,0,0,0,14.38
19hpf,1.56,0,0,0,0,1.69
24hpf,1.04,0,0,0.92,0,0
2dpf,12.43,0,0,0.51,0.61,0.56
3dpf,16.09,0.31,0,4.45,7.06,0.97
5dpf,6.57,2.52,1.46,1.79,9.5,9.07
10dpf,44.4,10.9,1.07,10,3.68,2.44
