stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.48,0,0,0.48,0.82,0
3dpf,0,0,0.47,0,0,0,0
5dpf,0.69,0,0,0,0,0,0.68
10dpf,6.55,0,0,2.39,0.93,0,0
