stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.9,0,0,0.9,0,0,0
3dpf,10.7,0.31,0.47,5.21,0,0.76,0
5dpf,0.74,1.03,0,3.67,0.44,0.32,1.6
10dpf,1.67,0,0,0.99,0,0,0
