stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.14,0.56,0,0,1.22,0,0
3dpf,4.65,0,0,0,1.99,0.56,0
5dpf,0.52,0,0,0.66,1.05,0,1.22
10dpf,1.61,0,0.37,0,0,0,0
