stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.77,0,0.64,0.54,2.71,1.01,1.78
3dpf,0,0,2.35,0,0.51,0.57,0.99
5dpf,0,0.41,2.4,0,0,0,0.34
10dpf,0.38,0,2.73,0,0,0,0.64
