stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.34,0,3.2,0,0.7
5dpf,0,0.29,1.03,0.39,0.6
10dpf,0,0,1.25,0,0
